#
#  rpom246200cyc 24.0 Genes link table generated on Mon Apr 20, 2020
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G1G48-896	Q5LV16		
G1G48-678	Q5LVN2		
G1G48-2158	Q5LRK7		
G1G48-3444	Q5LN20		
G1G48-2771	V5UYX9		
G1G48-3032			
G1G48-2053			
G1G48-4263	Q5LKT8		
G1G48-926			
G1G48-532	Q5LW18		
G1G48-311	Q5LX93		
G1G48-1768			
G1G48-2930	Q5LPG7		
G1G48-181	Q5LWX5		
G1G48-2798	Q5LPV1		
G1G48-2580			
G1G48-2938	Q5LPF9		
G1G48-90	Q5LWP0		
G1G48-3248	Q5LNK5		
G1G48-1041	Q5LUM1		
G1G48-2661	Q5LQ80		
G1G48-2887	Q5LPL1		
G1G48-858	Q5LV54		
G1G48-2078	Q5LRT4		
G1G48-1688	Q5LSV9		
G1G48-2459	Q5LQS2		
G1G48-1101			
G1G48-3453	Q5LN11		
G1G48-1916	Q5LS88		
G1G48-1071			
G1G48-3698	Q5LMC2		
G1G48-331	Q5LXB0		
G1G48-1299			
G1G48-4213	Q5LKY7		
G1G48-3809			
G1G48-2412	Q5LQW2		
G1G48-1372	Q5LTS0		
G1G48-2934	Q5LPG3		
G1G48-3620	Q5LMJ9		
G1G48-546			
G1G48-3482	Q5LMY2		
G1G48-632	Q5LVS2		
G1G48-2767			
G1G48-1826	Q5LSH8		
G1G48-1475	Q5LTH0		
G1G48-2752			
G1G48-2658	Q5LQ83		
G1G48-1726	Q5LSR9		
G1G48-4205	Q5LKZ5		
G1G48-3383	Q5LN81		
G1G48-3887	Q5LLU4		
G1G48-2946			
G1G48-3770			
G1G48-2301			
G1G48-1748	Q5LSQ1		
G1G48-3372	Q5LN91		
G1G48-4156	Q5LL43		
G1G48-3203	Q5LNQ0		
G1G48-1128	Q5LUE5		
G1G48-3873			
G1G48-2789			
G1G48-1653	Q5LSZ3		
G1G48-3989	Q5LLL8		
G1G48-4036	Q5LLE8		
G1G48-777	Q5LVD5		
G1G48-2390	Q5LQY2		
G1G48-2299	Q5LR69		
G1G48-290	Q5LX76		
G1G48-1489	Q5LTF6		
G1G48-985	Q5LUS5		
G1G48-2610	Q5LQC6		
G1G48-4255	Q5LKU6		
G1G48-1376			
G1G48-4026	Q5LLF8		
G1G48-1406	Q5LTN8		
G1G48-964	Q5LUU5		
G1G48-24	Q5LWH7		
G1G48-1056			
G1G48-1655	Q5LSZ1		
G1G48-3814			
G1G48-1119	Q5LUF4		
G1G48-612	Q5LVU1		
G1G48-1926	Q5LS78		
G1G48-2230	Q5LRD8		
G1G48-3598		ffs	
G1G48-1564	Q5LT82		
G1G48-3159	Q5LNU4		
G1G48-4155	Q5LL44		
G1G48-3593	Q5LMM5		
G1G48-2259	Q5LRA9		
G1G48-1643	Q5LT03		
G1G48-657			
G1G48-2688	Q5LQ53		
G1G48-1350	Q5LTU1		
G1G48-1497	Q5LTE8		
G1G48-3973	Q5LLK7		
G1G48-4369	Q5LKJ0		
G1G48-354	Q5LXC4		
G1G48-3669	Q5LMF1		
G1G48-2087			
G1G48-1275			
G1G48-2381			
G1G48-2737	Q5LQ05		
G1G48-3763	Q5LM58		
G1G48-1115	Q5LUF9		
G1G48-3417	Q5LN47		
G1G48-4420	Q5LKD7		
G1G48-1084	Q5LUI9		
G1G48-1203	Q5LU74		
G1G48-3856			
G1G48-340	Q5LXB9		
G1G48-3074	Q5LP28		
G1G48-2094	Q5LRR9		
G1G48-1814	Q5LSJ0		
G1G48-1356	Q5LTT5		
G1G48-2160	Q5LRK5		
G1G48-2066	Q5LRU6		
G1G48-1321	Q5LTW7		
G1G48-3357	Q5LNA5		
G1G48-4157	Q5LL42		
G1G48-1141	Q5LUD3		
G1G48-846	Q5LV66		
G1G48-3526			
G1G48-1332	Q5LTV8		
G1G48-2306	Q5LR62		
G1G48-732	Q5LVH9		
G1G48-3478	Q5LMY6		
G1G48-2600			
G1G48-431	Q5LWB8		
G1G48-838	Q5LV74		
G1G48-247			
G1G48-391	Q5LXG8		
G1G48-2344	Q5LR24		
G1G48-3301	Q5LNF4		
G1G48-13	Q5LWG8		
G1G48-4338			
G1G48-723			
G1G48-1796	Q5LSK6		
G1G48-2281			
G1G48-2498			
G1G48-291	Q5LX75		
G1G48-3969	Q5LLL2		
G1G48-367	Q5LXE8		
G1G48-2196	Q5LRH0		
G1G48-2482	Q5LQP9		
G1G48-918	Q5LUZ4		
G1G48-1847	Q5LSF8		
G1G48-3695	Q5LMC5		
G1G48-1231	Q5LU48		
G1G48-2832	Q5LPR7		
G1G48-2970	Q5LPC6		
G1G48-259			
G1G48-227	Q5LX17		
G1G48-2401	Q5LQX2		
G1G48-1153	Q5LUC1		
G1G48-4052			
G1G48-3583	Q5LMN5		
G1G48-371			
G1G48-1888	Q5LSB7		
G1G48-129			
G1G48-2566	Q5LQG7		
G1G48-995	Q5LUR7		
G1G48-4387	Q5LKH2		
G1G48-1357	Q5LTT4		
G1G48-623	Q5LVT0		
G1G48-2001	Q5LS07		
G1G48-3407	Q5LN57		
G1G48-3196	Q5LNQ7		
G1G48-3621	Q5LMJ8		
G1G48-75	Q5LWL9		
G1G48-1727			
G1G48-3573	Q5LMP5		
G1G48-2480	Q5LQQ1		
G1G48-4291	Q5LKR3		
G1G48-548	Q5LW02		
G1G48-1285	Q5LU03		
G1G48-1901	Q5LSA3		
G1G48-1366	Q5LTS5		
G1G48-4268	Q5LKT3		
G1G48-2738	Q5LQ04		
G1G48-1450	Q5LTJ6		
G1G48-3957	Q5LLM7		
G1G48-2366	Q5LR03		
G1G48-2586	Q5LQE7		
G1G48-4416	Q5LKE2		
G1G48-745	Q5LVG7		
G1G48-1331	Q5LTV9		
G1G48-4077			
G1G48-3442	Q5LN22		
G1G48-156	Q5LWV1		
G1G48-1194	Q5LU83		
G1G48-3938			
G1G48-4396	Q5LKG2		
G1G48-3703	Q5LMB7		
G1G48-2249	Q5LRB8		
G1G48-3321	Q5LNE0		
G1G48-2271			
G1G48-3126	Q5LNX6		
G1G48-2879	Q5LPL9		
G1G48-1254	Q5LU28		
G1G48-239	Q5LX24		
G1G48-2386			
G1G48-492	Q5LW57		
G1G48-3566	Q5LMQ2		
G1G48-792	Q5LVC0		
G1G48-2781			
G1G48-3540	Q5LMS6		
G1G48-3901	Q5LLT0		
G1G48-4012	Q5LLH2		
G1G48-959			
G1G48-2283			
G1G48-804	Q5LVA8		
G1G48-1922	Q5LS82		
G1G48-2137	Q5LRM6		
G1G48-3140	Q5LNW3		
G1G48-2865	Q5LPN3		
G1G48-4081	Q5LLB6		
G1G48-2457	Q5LQS4		
G1G48-3048	Q5LP51		
G1G48-809	Q5LVA3		
G1G48-2466			
G1G48-2068	Q5LRU4		
G1G48-4226	Q5LKX4		
G1G48-110	Q5LWQ6		
G1G48-1265	Q5LU20		
G1G48-1328	Q5LTW2		
G1G48-561	Q5LVZ0		
G1G48-82	Q5LWN0		
G1G48-3461	Q5LN03		
G1G48-3332	Q5LNC9		
G1G48-1196	Q5LU81		
G1G48-2919	Q5LPH8		
G1G48-1488	Q5LTF7		
G1G48-1334			
G1G48-2002	Q5LS06		
G1G48-3766	Q5LM55		
G1G48-4331	Q5LKM7		
G1G48-386	Q5LXG2		
G1G48-2012			
G1G48-4092	Q5LLA5		
G1G48-1020	Q5LUP2		
G1G48-3864	Q5LLW7		
G1G48-1280			
G1G48-2642	Q5LQ96		
G1G48-2300	Q5LR68		
G1G48-3047	Q5LP52		
G1G48-11			
G1G48-4353	Q5LKK6		
G1G48-600	Q5LVV3		
G1G48-3892	Q5LLT9		
G1G48-2184	Q5LRI2		
G1G48-1050	Q5LUL5		
G1G48-3519	Q5LMU7		
G1G48-3245	Q5LNK8		
G1G48-1557	Q5LT88		
G1G48-1545	Q5LTA0		
G1G48-3147	Q5LNV6		
G1G48-915	Q5LUZ7		
G1G48-1329	Q5LTW1		
G1G48-3302	Q5LNF3		
G1G48-2288	Q5LR79		
G1G48-3349	Q5LNB3		
G1G48-2439	Q5LQT9		
G1G48-1016	Q5LUP6		
G1G48-2548	Q5LQI4		
G1G48-266	Q5LX47		
G1G48-292			
G1G48-676	Q5LVN4		
G1G48-8	Q5LWF6		
G1G48-3604	Q5LML5		
G1G48-3525	Q5LMU1		
G1G48-4367	Q5LKJ2		
G1G48-3186	Q5LNR7		
G1G48-2253	Q5LRB5		
G1G48-4359	Q5LKK0		
G1G48-213	Q5LWZ6		
G1G48-3557			
G1G48-3930	Q5LLQ3		
G1G48-20	Q5LWG1		
G1G48-1836			
G1G48-3660	Q5LMG0		
G1G48-1851			
G1G48-2093	Q5LRS0		
G1G48-1510	Q5LTD5		
G1G48-1767			
G1G48-2550			
G1G48-1001	Q5LUR1		
G1G48-3486	Q5LMX8		
G1G48-1527	Q5LTB8		
G1G48-1300			
G1G48-171	Q5LWW8		
G1G48-2807	Q5LPU2		
G1G48-2602			
G1G48-2685			
G1G48-173	Q5LWW6		
G1G48-2367			
G1G48-2711	Q5LQ31		
G1G48-1757			
G1G48-2063	Q5LRU9		
G1G48-6	Q5LWF8		
G1G48-2853	Q5LPP5		
G1G48-3805	Q5LM18		
G1G48-1248	Q5LU33		
G1G48-1708			
G1G48-349	Q5LXC8		
G1G48-3310	Q5LNE5		
G1G48-1942	Q5LS62		
G1G48-1822			
G1G48-4037	Q5LLE7		
G1G48-447	Q5LWA2		
G1G48-1439	Q5LTK7		
G1G48-3507	Q5LMV8		
G1G48-3468	Q5LMZ6		
G1G48-3200	Q5LNQ3		
G1G48-3679	Q5LME0		
G1G48-1522	Q5LTC3		
G1G48-146	Q5LWU3		
G1G48-4135	Q5LL63		
G1G48-4122	Q5LL76		
G1G48-3365	Q5LN97		
G1G48-3962	Q5LLK5		
G1G48-2764	Q5LPX8		
G1G48-1190	Q5LU87		
G1G48-1699	Q5LSU8		
G1G48-4321	Q5LKN7		
G1G48-323	Q5LXA0		
G1G48-3711	Q5LMA9		
G1G48-656			
G1G48-3123	Q5LNX9		
G1G48-204	Q5LWY8		
G1G48-4098	Q5LL99		
G1G48-4096	Q5LLA1		
G1G48-2348	Q5LR20		
G1G48-2656			
G1G48-3280	Q5LNH5		
G1G48-417	Q5LWD2		
G1G48-2892	Q5LPK6		
G1G48-56	Q5LWK2		
G1G48-1313	Q5LTX5		
G1G48-1649	Q5LSZ7		
G1G48-1838	Q5LSG7		
G1G48-805	Q5LVA7		
G1G48-3234	Q5LNL9		
G1G48-526			
G1G48-1163	Q5LUB1		
G1G48-167	Q5LWV8		
G1G48-860	Q5LV52		
G1G48-1208	Q5LU69		
G1G48-3947	Q5LLN7		
G1G48-1214	Q5LU63		
G1G48-1142	Q5LUD2		
G1G48-2838	Q5LPR0		
G1G48-201			
G1G48-3023	Q5LP75		
G1G48-2468	Q5LQR3		
G1G48-1064			
G1G48-1593	Q5LT53		
G1G48-4282	Q5LKS1		
G1G48-2507	Q5LQM4		
G1G48-2030			
G1G48-895			
G1G48-3821	Q5LM02		
G1G48-499	Q5LW51		
G1G48-118			
G1G48-293	Q5LX74		
G1G48-1760	Q5LSP1		
G1G48-1591	Q5LNV2		
G1G48-3063	Q5LP38		
G1G48-2654	Q5LQ86		
G1G48-66	Q5LWL0		
G1G48-375	Q5LXF8		
G1G48-3370	Q5LN93		
G1G48-470	Q5LW78		
G1G48-454			
G1G48-2572	Q5LQG1		
G1G48-907	Q5LV05		
G1G48-3419	Q5LN45		
G1G48-2354	Q5LR15		
G1G48-2874			
G1G48-2011	Q5LRZ7		
G1G48-4231	Q5LKW9		
G1G48-4239	Q5LKW1		
G1G48-432	Q5LWB7		
G1G48-1537			
G1G48-3051	Q5LP48		
G1G48-2168	Q5LRJ7		
G1G48-1615	Q5LT31		
G1G48-1346	Q5LTU5		
G1G48-2270	Q5LR98		
G1G48-720	Q5LVJ1		
G1G48-1068			
G1G48-3415	Q5LN49		
G1G48-2272	Q5LR96		
G1G48-360	Q5LXD7		
G1G48-2797	Q5LPV2		
G1G48-2227	Q5LRE1		
G1G48-1676	Q5LSX0		
G1G48-4008	Q5LLH6		
G1G48-3959			
G1G48-1749	Q5LSQ0		
G1G48-2294	Q5LR74		
G1G48-2762	Q5LPY0		
G1G48-2039	Q5LRX0		
G1G48-3412	Q5LN52		
G1G48-2370			
G1G48-2095	Q5LRR8		
G1G48-2682	Q5LQ59		
G1G48-2825			
G1G48-1301	Q5LTY7		
G1G48-1766			
G1G48-2029	Q5LRX8		
G1G48-3434	Q5LN30		
G1G48-3908	Q5LLS3		
G1G48-3670	Q5LMF0		
G1G48-2088	Q5LRS5		
G1G48-3584			
G1G48-4249	Q5LKV2		
G1G48-879	Q5LV33		
G1G48-60	Q5LWL6		
G1G48-992	Q5LUS0		
G1G48-819	Q5LV93		
G1G48-1918	Q5LS86		
G1G48-93	Q5LWN7		
G1G48-141	Q5LWS9		
G1G48-1023	Q5LUN9		
G1G48-174	Q5LWW5		
G1G48-4180	Q5LL20		
G1G48-3343	Q5LNB9		
G1G48-3939	Q5LLP4		
G1G48-3033	Q5LP65		
G1G48-2027	Q5LRY0		
G1G48-4214	Q5LKY6		
G1G48-3426	Q5LN38		
G1G48-3764	Q5LM57		
G1G48-4053	Q5LLD8		
G1G48-1088	Q5LUI5		
G1G48-3605			
G1G48-881	Q5LV31		
G1G48-1671	Q5LSX5		
G1G48-122	Q5LWR4		
G1G48-1424	Q5LTM2		
G1G48-2670			
G1G48-3844			
G1G48-1184	Q5LU90		
G1G48-1640	Q5LT06		
G1G48-3469	Q5LMZ5		
G1G48-1032	Q5LUN0		
G1G48-578	Q5LVX4		
G1G48-1245	Q5LU36		
G1G48-4171	Q5LL28		
G1G48-2119	Q5LRP4		
G1G48-1864	Q5LSE1		
G1G48-903	Q5LV09		
G1G48-1839			
G1G48-3278	Q5LNH7		
G1G48-2871	Q5LPM7		
G1G48-2773			
G1G48-3517	Q5LMU9	flgD	
G1G48-1829	Q5LSH5		
G1G48-1271	Q5LU14		
G1G48-4159	Q5LL40		
G1G48-2255	Q5LRB3		
G1G48-3704	Q5LMB6		
G1G48-3765	Q5LM56		
G1G48-3594			
G1G48-554	Q5LVZ7		
G1G48-2732	Q5LQ10		
G1G48-3622	Q5LMJ7		
G1G48-3173	Q5LNT0		
G1G48-2679	Q5LQ62		
G1G48-1484	Q5LTG1		
G1G48-3972			
G1G48-601	Q5LVV2		
G1G48-781	Q5LVD1		
G1G48-2043	Q5LRW6		
G1G48-4221	Q5LKX9		
G1G48-3375	Q5LN89		
G1G48-3649	Q5LMH0		
G1G48-1381			
G1G48-1597	Q5LT49		
G1G48-666	Q5LVP4		
G1G48-2355	Q5LR14		
G1G48-587	Q5LVW5		
G1G48-3888	Q5LLU3		
G1G48-2186	Q5LRI0		
G1G48-4024	Q5LLG0		
G1G48-2174	Q5LRJ1		
G1G48-3067			
G1G48-3909			
G1G48-2245			
G1G48-1401	Q5LTP3		
G1G48-1036	Q5LUM6		
G1G48-496	Q5LW53		
G1G48-2393	Q5LQX9		
G1G48-798	Q5LVB4		
G1G48-2455	Q5LQS6		
G1G48-4145	Q5LL53		
G1G48-252	Q5LX42		
G1G48-3567			
G1G48-948	Q5LUW1		
G1G48-1953	Q5LS52		
G1G48-629	Q5LVS5		
G1G48-716	Q5LVJ5		
G1G48-573			
G1G48-1834	Q5LSH0		
G1G48-2233	Q5LRD5		
G1G48-312			
G1G48-4087	Q5LLB0		
G1G48-2890	Q5LPK8		
G1G48-3785	Q5LM38		
G1G48-1364	Q5LTS7		
G1G48-267	Q5LX46		
G1G48-529	Q5LW21		
G1G48-1951	Q5LS54		
G1G48-1395			
G1G48-3275	Q5LNI0		
G1G48-679	Q5LVN1		
G1G48-187		fliI	
G1G48-2325	Q5LR43		
G1G48-397	Q5LXH3		
G1G48-2564	Q5LQG9		
G1G48-3722	Q5LM98		
G1G48-1076	Q5LUJ7		
G1G48-2003	Q5LS05		
G1G48-1827	Q5LSH7		
G1G48-3277	Q5LNH8		
G1G48-613	Q5LVU0		
G1G48-2570	Q5LQG3		
G1G48-1316			
G1G48-2473	Q5LQQ8		
G1G48-2875	Q5LPM3		
G1G48-458	Q5LW91		
G1G48-3259	Q5LNJ5		
G1G48-1167	Q5LUA7		
G1G48-1546	Q5LT99		
G1G48-2161	Q5LRK4		
G1G48-4399	Q5LKF9		
G1G48-1779	Q5LSM4		
G1G48-1703	Q5LSU3		
G1G48-1812	Q5LSJ2		
G1G48-3815	Q5LM08		
G1G48-4397	Q5LKG1		
G1G48-911	Q5LV01		
G1G48-1360			
G1G48-1709	Q5LST7		
G1G48-126	Q5LWS7		
G1G48-539	Q5LW11		
G1G48-2032	Q5LRX6		
G1G48-2128	Q5LRN5		
G1G48-2557	Q5LQH6		
G1G48-2010	Q5LRZ8		
G1G48-3060	Q5LP41		
G1G48-1811			
G1G48-1810	Q5LSJ4		
G1G48-324			
G1G48-2585	Q5LQE8		
G1G48-294	Q5LX73		
G1G48-1992	Q5LS16		
G1G48-582	Q5LVX0		
G1G48-3447	Q5LN17		
G1G48-2533			
G1G48-2567	Q5LQG6		
G1G48-1258			
G1G48-1222			
G1G48-3484	Q5LMY0		
G1G48-3439	Q5LN25		
G1G48-3778	Q5LM45		
G1G48-2950	Q5LPE7		
G1G48-2521			
G1G48-1143			
G1G48-3733	Q5LM87		
G1G48-1742	Q5LSQ7		
G1G48-1574	Q5LT72		
G1G48-1728	Q5LSR7		
G1G48-1159	Q5LUB5		
G1G48-3977	Q5LLM3		
G1G48-1179	Q5LU95		
G1G48-3223			
G1G48-2651	Q5LQ89		
G1G48-2135	Q5LRM8		
G1G48-1669	Q5LSX7		
G1G48-3841	Q5LLY4		
G1G48-919	Q5LUZ3		
G1G48-3686	Q5LMD4		
G1G48-4206	Q5LKZ4		
G1G48-640			
G1G48-2927	Q5LPH0		
G1G48-4406	Q5LKF2		
G1G48-3862			
G1G48-2884	Q5LPL4		
G1G48-2519	Q5LQL2		
G1G48-1343	Q5LTU8		
G1G48-1186			
G1G48-2716			
G1G48-3529	Q5LMT7		
G1G48-3524	Q5LMU2		
G1G48-2017	Q5LRZ1		
G1G48-3623	Q5LMJ6		
G1G48-1286	Q5LU02		
G1G48-624	Q5LVS9		
G1G48-3846	Q5LLX9		
G1G48-2406			
G1G48-1129			
G1G48-2984	Q5LPB3		
G1G48-2273	Q5LR95		
G1G48-840			
G1G48-3100	Q5LP01		
G1G48-3915	Q5LLR7		
G1G48-2286	Q5LR81		
G1G48-724	Q5LVI7		
G1G48-1807	Q5LSJ7		
G1G48-3394			
G1G48-2477	Q5LQQ4		
G1G48-602	Q5LVV1		
G1G48-516	Q5LW34		
G1G48-4079	Q5LLB8		
G1G48-3004	Q5LP92		
G1G48-1466			
G1G48-2625			
G1G48-2150	Q5LRL3		
G1G48-2695	Q5LQ46		
G1G48-89	Q5LWP1		
G1G48-2004	Q5LS04		
G1G48-648			
G1G48-4202	Q5LKZ8		
G1G48-1802			
G1G48-3373	Q5LN90		
G1G48-1481	Q5LTG4		
G1G48-162			
G1G48-3002	Q5LP94		
G1G48-2476	Q5LQQ5		
G1G48-3286	Q5LNG9		
G1G48-2293	Q5LR75		
G1G48-341	Q5LXB8		
G1G48-2484			
G1G48-3535	Q5LMT1		
G1G48-4170	Q5LL29		
G1G48-2939			
G1G48-2541	Q5LQJ1		
G1G48-2085	Q5LRS8		
G1G48-1435	Q5LTL1		
G1G48-1873	Q5LSD2		
G1G48-4343			
G1G48-443	Q5LWA6		
G1G48-2966	Q5LPD0		
G1G48-1470			
G1G48-3736	Q5LM84		
G1G48-703	Q5LVK7		
G1G48-3087	Q5LP15		
G1G48-4190	Q5LL10		
G1G48-1588	Q5LT58		
G1G48-3034	Q5LP64		
G1G48-2997	Q5LP99		
G1G48-4264	Q5LKT7		
G1G48-1029			
G1G48-2212	Q5LRF5		
G1G48-3171			
G1G48-147	Q5LWU2		
G1G48-674	Q5LVN6		
G1G48-2096	Q5LRR7		
G1G48-1794	Q5LSK8		
G1G48-2657			
G1G48-3784			
G1G48-3075	Q5LP27		
G1G48-2842	Q5LPQ6		
G1G48-3653	Q5LMG6		
G1G48-168	Q5LWV7		
G1G48-3064	Q5LP37		
G1G48-508	Q5LW42		
G1G48-3015	Q5LP82		
G1G48-2962	Q5LPD4		
G1G48-2702	Q5LQ40		
G1G48-1955	Q5LS50		
G1G48-3902	Q5LLS9		
G1G48-1565	Q5LT81		
G1G48-2055	Q5LRV6		
G1G48-4272	Q5LKS9		
G1G48-544			
G1G48-2496	Q5LQN5		
G1G48-558	Q5LVZ3		
G1G48-1423			
G1G48-4357	Q5LKK2		
G1G48-1880	Q5LSC5		
G1G48-3513	Q5LMV3		
G1G48-1874	Q5LSD1		
G1G48-3314			
G1G48-1577	Q5LT69		
G1G48-3179	Q5LNS4		
G1G48-1667	Q5LSX9		
G1G48-2199	Q5LRG7		
G1G48-3810	Q5LM13		
G1G48-927	Q5LUY5		
G1G48-219	Q5LX07		
G1G48-938	Q5LUX3		
G1G48-1605	Q5LT41		
G1G48-2988	Q5LPA8	glyA	
G1G48-969	Q5LUU0		
G1G48-332	Q5LXA9		
G1G48-4324	Q5LKN4		
G1G48-707	Q5LVK4		
G1G48-1997	Q5LS11		
G1G48-3884	Q5LLU7		
G1G48-863	Q5LV49		
G1G48-4039	Q5LLE6		
G1G48-1365	Q5LTS6		
G1G48-3574	Q5LMP4		
G1G48-49	Q5LWJ0		
G1G48-803	Q5LVA9		
G1G48-72	Q5LWM2		
G1G48-3931			
G1G48-1362	Q5LTS9		
G1G48-2957	Q5LPE0		
G1G48-2399	Q5LQX3		
G1G48-372	Q5LXE3		
G1G48-468	Q5LW80		
G1G48-2060	Q5LRV1		
G1G48-2952	Q5LPE5		
G1G48-3073	Q5LP29		
G1G48-2021	Q5LRY6		
G1G48-3701	Q5LMB9		
G1G48-4323	Q5LKN5		
G1G48-3681	Q5LMD9		
G1G48-4066	Q5LLC9		
G1G48-2793	Q5LPV6		
G1G48-2337	Q5LR32		
G1G48-1769			
G1G48-2588	Q5LQE5		
G1G48-3746			
G1G48-436	Q5LWB3		
G1G48-4128	Q5LL70		
G1G48-3893			
G1G48-4115	Q5LL83		
G1G48-2587	Q5LQE6		
G1G48-780			
G1G48-1813	Q5LSJ1		
G1G48-1644	Q5LT02		
G1G48-2413	Q5LQW1		
G1G48-1932	Q5LS72		
G1G48-952	Q5LUV7		
G1G48-4177	Q5LL23		
G1G48-3429	Q5LN35		
G1G48-746	Q5LVG6		
G1G48-1255	Q5LU27		
G1G48-3850	Q5LLX5		
G1G48-1433	Q5LTL3		
G1G48-1051			
G1G48-3960	Q5LLM0		
G1G48-4141	Q5LL57		
G1G48-446			
G1G48-1057	V5UYW2		
G1G48-2265	Q5LRA3		
G1G48-214	Q5LWZ5		
G1G48-3606			
G1G48-567	Q5LVY4		
G1G48-3212	Q5LNP1		
G1G48-2729	Q5LQ13		
G1G48-1956	Q5LS49		
G1G48-4140	Q5LL58		
G1G48-979	Q5LUT1		
G1G48-866	Q5LV46		
G1G48-268			
G1G48-3505	V5UZ33		
G1G48-4408	Q5LKF0		
G1G48-828	Q5LV84		
G1G48-2041	Q5LRW8		
G1G48-3145	Q5LNV8		
G1G48-1010	Q5LUQ2		
G1G48-3968	Q5LLL3		
G1G48-967	Q5LUU2		
G1G48-1990	Q5LS18		
G1G48-402	Q5LWE7		
G1G48-3837			
G1G48-7	Q5LWF7		
G1G48-642			
G1G48-2766			
G1G48-3366	Q5LN96		
G1G48-1506			
G1G48-3158			
G1G48-355			
G1G48-4240	Q5LKW0		
G1G48-2392			
G1G48-4258	Q5LKU3		
G1G48-3082			
G1G48-1387			
G1G48-563	Q5LVY8		
G1G48-3924	Q5LLQ8		
G1G48-3948	Q5LLN6		
G1G48-3156	Q5LNU7		
G1G48-240			
G1G48-1416	Q5LTM9		
G1G48-1729	Q5LSR6		
G1G48-3716	Q5LMA4		
G1G48-3317			
G1G48-4185	Q5LL15		
G1G48-525			
G1G48-2319	Q5LR49		
G1G48-1164	Q5LUB0		
G1G48-2261	Q5LRA7		
G1G48-1620	Q5LT26		
G1G48-3867	Q5LLW4		
G1G48-1491	Q5LTF4		
G1G48-2316	Q5LR52		
G1G48-32			
G1G48-2075	Q5LRT7		
G1G48-3105	Q5LNZ6		
G1G48-2204	Q5LRG2		
G1G48-1552	Q5LT93		
G1G48-2447			
G1G48-3470	Q5LMZ4		
G1G48-3338			
G1G48-1949	Q5LS56		
G1G48-1445	Q5LTK1		
G1G48-2720	Q5LQ22		
G1G48-2801	Q5LPU8		
G1G48-3206	Q5LNP7		
G1G48-2099	Q5LRR4		
G1G48-4347	Q5LKL2		
G1G48-405	Q5LWE4		
G1G48-459	Q5LW90		
G1G48-3559	Q5LMQ9		
G1G48-811	Q5LVA1		
G1G48-483			
G1G48-4013	Q5LLH1		
G1G48-812	Q5LVA0		
G1G48-994	Q5LUR8	znuC	
G1G48-27	Q5LWH4		
G1G48-1681	Q5LSW5		
G1G48-1389	Q5LTQ4		
G1G48-1902	Q5LSA2		
G1G48-1093			
G1G48-3214	Q5LNN9		
G1G48-3531	Q5LMT5		
G1G48-114	Q5LWR9		
G1G48-1929	Q5LS75		
G1G48-3607	Q5LML2		
G1G48-1969	Q5LS39		
G1G48-986	Q5LUS4		
G1G48-701	Q5LVK9		
G1G48-2995	Q5LPA1		
G1G48-1532	Q5LTB3		
G1G48-295	Q5LX72		
G1G48-2847	Q5LPQ0		
G1G48-3307	Q5LNE8		
G1G48-1042	Q5LUM0		
G1G48-4278	Q5LKS4		
G1G48-69	Q5LWM5		
G1G48-550	Q5LW01		
G1G48-999	Q5LUR3		
G1G48-479	Q5LW69		
G1G48-2169	Q5LRJ6		
G1G48-426			
G1G48-4198	Q5LL02		
G1G48-1239			
G1G48-3142	Q5LNW1		
G1G48-3789	Q5LM34		
G1G48-1622	Q5LT24		
G1G48-3344	Q5LNB8		
G1G48-2131			
G1G48-2226	Q5LRE2		
G1G48-3876			
G1G48-1910	Q5LS94		
G1G48-3095	Q5LP07		
G1G48-3787	Q5LM36		
G1G48-1617	Q5LT29		
G1G48-1091	Q5LUI2		
G1G48-1915			
G1G48-2936	Q5LPG1		
G1G48-2882			
G1G48-747	Q5LVG5		
G1G48-2117	Q5LRP6		
G1G48-875			
G1G48-3966	Q5LLL4		
G1G48-133	Q5LWT7		
G1G48-523	Q5LW27		
G1G48-1845			
G1G48-4068	Q5LLC7		
G1G48-3940	Q5LLP3		
G1G48-3408	Q5LN56		
G1G48-1666	Q5LSY0		
G1G48-2	Q5LWF2		
G1G48-4059	Q5LLD5		
G1G48-873			
G1G48-3851	Q5LLX4		
G1G48-2973	Q5LPC3		
G1G48-517	Q5LW33		
G1G48-2100	Q5LRR3		
G1G48-3661	Q5LMF9		
G1G48-4022	Q5LLG2		
G1G48-1410			
G1G48-3255	Q5LNJ9		
G1G48-1570			
G1G48-2596	Q5LQD7		
G1G48-2531			
G1G48-1514	Q5LTD1		
G1G48-3198			
G1G48-193	Q5LWY1		
G1G48-2285	Q5LR82		
G1G48-333	Q5LXA8		
G1G48-4318			
G1G48-3091			
G1G48-1852	Q5LSF3		
G1G48-682	Q5LVM8		
G1G48-1500	Q5LTE5		
G1G48-654			
G1G48-1987			
G1G48-3489			
G1G48-3687	Q5LMD3		
G1G48-1233	Q5LU46		
G1G48-3292			
G1G48-3719	Q5LMA1		
G1G48-686			
G1G48-3160	Q5LNU3		
G1G48-902	Q5LV10		
G1G48-552	Q5LVZ9		
G1G48-1154			
